strategy,direction,entry_time,exit_time,entry_price,exit_price,net_pnl
"ZScore_Reversion(20,z=2.0)",SHORT,2022-03-25 00:00:00,2022-04-06 00:00:00,44003.05,45502.04,-547.77
"ZScore_Reversion(20,z=2.0)",LONG,2022-04-12 00:00:00,2022-04-20 00:00:00,39529.01,41488.72,677.71
"ZScore_Reversion(20,z=2.0)",LONG,2022-05-01 00:00:00,2022-05-05 00:00:00,37636.02,39692.69,786.0
"ZScore_Reversion(20,z=2.0)",LONG,2022-05-06 00:00:00,2022-05-23 00:00:00,36551.63,30290.11,-2756.44
"ZScore_Reversion(20,z=2.0)",SHORT,2022-05-31 00:00:00,2022-06-02 00:00:00,31736.56,29807.16,765.95
"ZScore_Reversion(20,z=2.0)",LONG,2022-06-13 00:00:00,2022-07-05 00:00:00,26572.07,20234.08,-3343.24
"ZScore_Reversion(20,z=2.0)",SHORT,2022-07-19 00:00:00,2022-07-26 00:00:00,22449.78,21310.32,509.52
"ZScore_Reversion(20,z=2.0)",LONG,2022-08-20 00:00:00,2022-09-13 00:00:00,20837.83,22394.85,797.33
"ZScore_Reversion(20,z=2.0)",SHORT,2022-09-13 00:00:00,2022-09-14 00:00:00,22394.85,20172.63,1147.88
"ZScore_Reversion(20,z=2.0)",SHORT,2022-10-05 00:00:00,2022-10-08 00:00:00,20337.75,19531.82,483.28
"ZScore_Reversion(20,z=2.0)",SHORT,2022-10-26 00:00:00,2022-11-09 00:00:00,20079.93,18556.31,990.62
"ZScore_Reversion(20,z=2.0)",LONG,2022-11-09 00:00:00,2022-11-25 00:00:00,18556.31,16610.88,-1551.72
"ZScore_Reversion(20,z=2.0)",SHORT,2022-12-14 00:00:00,2022-12-21 00:00:00,17788.72,16903.08,611.83
"ZScore_Reversion(20,z=2.0)",SHORT,2023-01-09 00:00:00,2023-02-06 00:00:00,17130.65,22928.3,-4619.92
"ZScore_Reversion(20,z=2.0)",LONG,2023-02-10 00:00:00,2023-02-25 00:00:00,21801.28,23187.72,543.87
"ZScore_Reversion(20,z=2.0)",LONG,2023-03-10 00:00:00,2023-03-18 00:00:00,20365.21,27404.03,3241.14
"ZScore_Reversion(20,z=2.0)",SHORT,2023-03-18 00:00:00,2023-04-04 00:00:00,27404.03,27802.73,-216.74
"ZScore_Reversion(20,z=2.0)",SHORT,2023-04-11 00:00:00,2023-04-20 00:00:00,29640.63,28803.06,321.94
"ZScore_Reversion(20,z=2.0)",SHORT,2023-05-29 00:00:00,2023-06-01 00:00:00,28066.38,27212.18,358.16
"ZScore_Reversion(20,z=2.0)",LONG,2023-06-06 00:00:00,2023-06-07 00:00:00,25723.52,27229.85,736.88
"ZScore_Reversion(20,z=2.0)",LONG,2023-06-15 00:00:00,2023-06-17 00:00:00,25132.38,26348.96,637.21
"ZScore_Reversion(20,z=2.0)",SHORT,2023-06-21 00:00:00,2023-07-07 00:00:00,28300.87,29890.9,-854.07
"ZScore_Reversion(20,z=2.0)",SHORT,2023-07-14 00:00:00,2023-07-24 00:00:00,31460.0,30083.71,565.1
"ZScore_Reversion(20,z=2.0)",LONG,2023-07-25 00:00:00,2023-08-02 00:00:00,29180.4,29715.0,225.07
"ZScore_Reversion(20,z=2.0)",LONG,2023-08-17 00:00:00,2023-08-30 00:00:00,28731.97,27715.18,-547.71
"ZScore_Reversion(20,z=2.0)",SHORT,2023-09-20 00:00:00,2023-09-25 00:00:00,27210.03,26244.19,460.06
"ZScore_Reversion(20,z=2.0)",SHORT,2023-10-02 00:00:00,2023-10-11 00:00:00,27993.94,27391.82,273.82
"ZScore_Reversion(20,z=2.0)",SHORT,2023-10-17 00:00:00,2023-11-15 00:00:00,28500.06,35544.48,-3664.39
"ZScore_Reversion(20,z=2.0)",SHORT,2023-11-16 00:00:00,2023-11-17 00:00:00,37860.4,36164.25,465.67
"ZScore_Reversion(20,z=2.0)",SHORT,2023-12-03 00:00:00,2023-12-12 00:00:00,39445.88,41244.6,-551.88
"ZScore_Reversion(20,z=2.0)",SHORT,2024-01-03 00:00:00,2024-01-04 00:00:00,44954.42,42841.2,486.13
"ZScore_Reversion(20,z=2.0)",SHORT,2024-01-09 00:00:00,2024-01-17 00:00:00,46952.81,43137.73,898.48
"ZScore_Reversion(20,z=2.0)",SHORT,2024-02-09 00:00:00,2024-03-17 00:00:00,45291.01,65292.68,-5466.27
"ZScore_Reversion(20,z=2.0)",LONG,2024-04-14 00:00:00,2024-04-23 00:00:00,63926.45,66820.01,291.53
"ZScore_Reversion(20,z=2.0)",LONG,2024-05-02 00:00:00,2024-05-04 00:00:00,58342.41,62881.85,535.33
"ZScore_Reversion(20,z=2.0)",SHORT,2024-05-16 00:00:00,2024-05-30 00:00:00,66215.54,67650.01,-185.14
"ZScore_Reversion(20,z=2.0)",LONG,2024-06-25 00:00:00,2024-07-02 00:00:00,60300.01,62895.6,302.39
"ZScore_Reversion(20,z=2.0)",LONG,2024-07-05 00:00:00,2024-07-14 00:00:00,57058.59,59210.01,273.19
"ZScore_Reversion(20,z=2.0)",SHORT,2024-07-16 00:00:00,2024-07-31 00:00:00,64725.28,66190.7,-202.45
"ZScore_Reversion(20,z=2.0)",LONG,2024-08-03 00:00:00,2024-08-09 00:00:00,61494.22,61683.07,4.44
"ZScore_Reversion(20,z=2.0)",SHORT,2024-08-24 00:00:00,2024-08-30 00:00:00,64038.51,59350.15,555.5
"ZScore_Reversion(20,z=2.0)",LONG,2024-09-07 00:00:00,2024-09-11 00:00:00,53959.31,57637.76,550.99
"ZScore_Reversion(20,z=2.0)",SHORT,2024-09-20 00:00:00,2024-10-01 00:00:00,62951.21,63325.02,-75.61
"ZScore_Reversion(20,z=2.0)",SHORT,2024-10-30 00:00:00,2024-11-03 00:00:00,72739.35,69379.98,388.27
"ZScore_Reversion(20,z=2.0)",SHORT,2024-11-07 00:00:00,2024-11-27 00:00:00,75576.0,91962.96,-2034.54
"ZScore_Reversion(20,z=2.0)",SHORT,2024-12-16 00:00:00,2024-12-19 00:00:00,104469.99,100198.05,277.95
"ZScore_Reversion(20,z=2.0)",SHORT,2025-01-07 00:00:00,2025-01-08 00:00:00,102213.6,96959.99,367.62
"ZScore_Reversion(20,z=2.0)",SHORT,2025-01-18 00:00:00,2025-01-28 00:00:00,104072.97,102074.02,131.77
"ZScore_Reversion(20,z=2.0)",LONG,2025-02-05 00:00:00,2025-02-16 00:00:00,97758.01,97577.99,-34.75
"ZScore_Reversion(20,z=2.0)",LONG,2025-02-25 00:00:00,2025-03-03 00:00:00,91523.14,94246.39,217.0
"ZScore_Reversion(20,z=2.0)",LONG,2025-04-07 00:00:00,2025-04-10 00:00:00,78432.06,82620.26,416.31
"ZScore_Reversion(20,z=2.0)",SHORT,2025-04-23 00:00:00,2025-05-30 00:00:00,93453.06,105582.56,-1139.93
"ZScore_Reversion(20,z=2.0)",LONG,2025-06-06 00:00:00,2025-06-08 00:00:00,101521.98,105565.99,278.37
"ZScore_Reversion(20,z=2.0)",SHORT,2025-07-11 00:00:00,2025-07-26 00:00:00,116013.97,117626.0,-127.11
"ZScore_Reversion(20,z=2.0)",LONG,2025-08-01 00:00:00,2025-08-08 00:00:00,115761.03,117487.42,94.42
"ZScore_Reversion(20,z=2.0)",SHORT,2025-08-14 00:00:00,2025-08-15 00:00:00,123311.08,118297.0,294.69
